ticker,statement,fiscal_date,metric,value
1913.HK,income_statement,2024-12-31,Interest Income,19206000.0
1913.HK,income_statement,2024-12-31,Normalized Income,838907000.0
1913.HK,income_statement,2024-12-31,Net Income From Continuing And Discontinued Operation,838907000.0
1913.HK,income_statement,2024-12-31,Total Expenses,4152007000.0
1913.HK,income_statement,2024-12-31,Rent Expense Supplemental,119000.0
1913.HK,income_statement,2024-12-31,Total Operating Income As Reported,1279550000.0
1913.HK,income_statement,2024-12-31,Diluted Average Shares,2558824000.0
1913.HK,income_statement,2024-12-31,Basic Average Shares,2558824000.0
1913.HK,income_statement,2024-12-31,Diluted EPS,0.328
1913.HK,income_statement,2024-12-31,Basic EPS,0.328
1913.HK,income_statement,2024-12-31,Diluted NI Availto Com Stockholders,838907000.0
1913.HK,income_statement,2024-12-31,Net Income Common Stockholders,838907000.0
1913.HK,income_statement,2024-12-31,Otherunder Preferred Stock Dividend,0.0
1913.HK,income_statement,2024-12-31,Net Income,838907000.0
1913.HK,income_statement,2024-12-31,Minority Interests,-4493000.0
1913.HK,income_statement,2024-12-31,Net Income Including Noncontrolling Interests,843400000.0
1913.HK,income_statement,2024-12-31,Net Income Continuous Operations,843400000.0
1913.HK,income_statement,2024-12-31,Tax Provision,345323000.0
1913.HK,income_statement,2024-12-31,Pretax Income,1188723000.0
1913.HK,income_statement,2024-12-31,Net Non Operating Interest Income Expense,-80448000.0
1913.HK,income_statement,2024-12-31,Total Other Finance Cost,9279000.0
1913.HK,income_statement,2024-12-31,Interest Expense Non Operating,90375000.0
1913.HK,income_statement,2024-12-31,Interest Income Non Operating,19206000.0
1913.HK,income_statement,2024-12-31,Operating Income,1279550000.0
1913.HK,income_statement,2024-12-31,Operating Expense,3057142000.0
1913.HK,income_statement,2024-12-31,Research And Development,158084000.0
1913.HK,income_statement,2024-12-31,Selling General And Administration,2899058000.0
1913.HK,income_statement,2024-12-31,Selling And Marketing Expense,2555847000.0
1913.HK,income_statement,2024-12-31,General And Administrative Expense,343211000.0
1913.HK,income_statement,2024-12-31,Gross Profit,4336692000.0
1913.HK,income_statement,2024-12-31,Cost Of Revenue,1094865000.0
1913.HK,income_statement,2024-12-31,Total Revenue,5431557000.0
1913.HK,income_statement,2024-12-31,Operating Revenue,5431557000.0
1913.HK,income_statement,2023-12-31,Tax Effect Of Unusual Items,0.0
1913.HK,income_statement,2023-12-31,Tax Rate For Calcs,0.306827
1913.HK,income_statement,2023-12-31,Normalized EBITDA,1725973000.0
1913.HK,income_statement,2023-12-31,Net Income From Continuing Operation Net Minority Interest,671026000.0
1913.HK,income_statement,2023-12-31,Reconciled Depreciation,676380000.0
1913.HK,income_statement,2023-12-31,Reconciled Cost Of Revenue,924640000.0
1913.HK,income_statement,2023-12-31,EBITDA,1725973000.0
1913.HK,income_statement,2023-12-31,EBIT,1049593000.0
1913.HK,income_statement,2023-12-31,Net Interest Income,-63549000.0
1913.HK,income_statement,2023-12-31,Interest Expense,78130000.0
1913.HK,income_statement,2023-12-31,Interest Income,26064000.0
1913.HK,income_statement,2023-12-31,Normalized Income,671026000.0
1913.HK,income_statement,2023-12-31,Net Income From Continuing And Discontinued Operation,671026000.0
1913.HK,income_statement,2023-12-31,Total Expenses,3664719000.0
1913.HK,income_statement,2023-12-31,Rent Expense Supplemental,134000.0
1913.HK,income_statement,2023-12-31,Total Operating Income As Reported,1061692000.0
1913.HK,income_statement,2023-12-31,Diluted Average Shares,2558824000.0
1913.HK,income_statement,2023-12-31,Basic Average Shares,2558824000.0
1913.HK,income_statement,2023-12-31,Diluted EPS,0.262
1913.HK,income_statement,2023-12-31,Basic EPS,0.262
1913.HK,income_statement,2023-12-31,Diluted NI Availto Com Stockholders,671026000.0
1913.HK,income_statement,2023-12-31,Net Income Common Stockholders,671026000.0
1913.HK,income_statement,2023-12-31,Otherunder Preferred Stock Dividend,0.0
1913.HK,income_statement,2023-12-31,Net Income,671026000.0
1913.HK,income_statement,2023-12-31,Minority Interests,-2366000.0
1913.HK,income_statement,2023-12-31,Net Income Including Noncontrolling Interests,673392000.0
1913.HK,income_statement,2023-12-31,Net Income Continuous Operations,673392000.0
1913.HK,income_statement,2023-12-31,Tax Provision,298071000.0
1913.HK,income_statement,2023-12-31,Pretax Income,971463000.0
1913.HK,income_statement,2023-12-31,Net Non Operating Interest Income Expense,-63549000.0
1913.HK,income_statement,2023-12-31,Total Other Finance Cost,11483000.0
1913.HK,income_statement,2023-12-31,Interest Expense Non Operating,78130000.0
1913.HK,income_statement,2023-12-31,Interest Income Non Operating,26064000.0
1913.HK,income_statement,2023-12-31,Operating Income,1061692000.0
1913.HK,income_statement,2023-12-31,Operating Expense,2740079000.0
1913.HK,income_statement,2023-12-31,Research And Development,150616000.0
1913.HK,income_statement,2023-12-31,Selling General And Administration,2589463000.0
1913.HK,income_statement,2023-12-31,Selling And Marketing Expense,2292914000.0
1913.HK,income_statement,2023-12-31,General And Administrative Expense,296549000.0
1913.HK,income_statement,2023-12-31,Gross Profit,3801771000.0
1913.HK,income_statement,2023-12-31,Cost Of Revenue,924640000.0
1913.HK,income_statement,2023-12-31,Total Revenue,4726411000.0
1913.HK,income_statement,2023-12-31,Operating Revenue,4726411000.0
1913.HK,income_statement,2022-12-31,Tax Effect Of Unusual Items,0.0
1913.HK,income_statement,2022-12-31,Tax Rate For Calcs,0.34
1913.HK,income_statement,2022-12-31,Normalized EBITDA,1420505000.0
1913.HK,income_statement,2022-12-31,Net Income From Continuing Operation Net Minority Interest,465193000.0
1913.HK,income_statement,2022-12-31,Reconciled Depreciation,662424000.0
1913.HK,income_statement,2022-12-31,Reconciled Cost Of Revenue,888580000.0
1913.HK,income_statement,2022-12-31,EBITDA,1420505000.0
1913.HK,income_statement,2022-12-31,EBIT,758081000.0
1913.HK,income_statement,2022-12-31,Net Interest Income,-45800000.0
1913.HK,income_statement,2022-12-31,Interest Expense,47106000.0
1913.HK,income_statement,2022-12-31,Interest Income,6896000.0
1913.HK,income_statement,2022-12-31,Normalized Income,465193000.0
1913.HK,income_statement,2022-12-31,Net Income From Continuing And Discontinued Operation,465193000.0
1913.HK,income_statement,2022-12-31,Total Expenses,3424684000.0
1913.HK,income_statement,2022-12-31,Rent Expense Supplemental,130000.0
1913.HK,income_statement,2022-12-31,Total Operating Income As Reported,775990000.0
1913.HK,income_statement,2022-12-31,Diluted Average Shares,2558824000.0
1913.HK,income_statement,2022-12-31,Basic Average Shares,2558824000.0
1913.HK,income_statement,2022-12-31,Diluted EPS,0.182
1913.HK,income_statement,2022-12-31,Basic EPS,0.182
1913.HK,income_statement,2022-12-31,Diluted NI Availto Com Stockholders,465193000.0
1913.HK,income_statement,2022-12-31,Net Income Common Stockholders,465193000.0
1913.HK,income_statement,2022-12-31,Otherunder Preferred Stock Dividend,0.0
1913.HK,income_statement,2022-12-31,Net Income,465193000.0
1913.HK,income_statement,2022-12-31,Minority Interests,-3962000.0
1913.HK,income_statement,2022-12-31,Net Income Including Noncontrolling Interests,469155000.0
1913.HK,income_statement,2022-12-31,Net Income Continuous Operations,469155000.0
1913.HK,income_statement,2022-12-31,Tax Provision,241820000.0
1913.HK,income_statement,2022-12-31,Pretax Income,710975000.0
1913.HK,income_statement,2022-12-31,Net Non Operating Interest Income Expense,-45800000.0
1913.HK,income_statement,2022-12-31,Total Other Finance Cost,5590000.0
1913.HK,income_statement,2022-12-31,Interest Expense Non Operating,47106000.0
1913.HK,income_statement,2022-12-31,Interest Income Non Operating,6896000.0
1913.HK,income_statement,2022-12-31,Operating Income,775990000.0
1913.HK,income_statement,2022-12-31,Operating Expense,2536104000.0
1913.HK,income_statement,2022-12-31,Research And Development,137469000.0
1913.HK,income_statement,2022-12-31,Selling General And Administration,2398635000.0
1913.HK,income_statement,2022-12-31,Selling And Marketing Expense,2105463000.0
1913.HK,income_statement,2022-12-31,General And Administrative Expense,293172000.0
1913.HK,income_statement,2022-12-31,Gross Profit,3312094000.0
1913.HK,income_statement,2022-12-31,Cost Of Revenue,888580000.0
1913.HK,income_statement,2022-12-31,Total Revenue,4200674000.0
1913.HK,income_statement,2022-12-31,Operating Revenue,4200674000.0
SFER.MI,income_statement,2025-12-31,Tax Effect Of Unusual Items,602268.742857
SFER.MI,income_statement,2025-12-31,Tax Rate For Calcs,0.063752
SFER.MI,income_statement,2025-12-31,Normalized EBITDA,104305000.0
SFER.MI,income_statement,2025-12-31,Total Unusual Items,9447000.0
SFER.MI,income_statement,2025-12-31,Total Unusual Items Excluding Goodwill,9447000.0
SFER.MI,income_statement,2025-12-31,Net Income From Continuing Operation Net Minority Interest,-49431000.0
SFER.MI,income_statement,2025-12-31,Reconciled Depreciation,141397000.0
SFER.MI,income_statement,2025-12-31,Reconciled Cost Of Revenue,311531000.0
SFER.MI,income_statement,2025-12-31,EBITDA,113752000.0
SFER.MI,income_statement,2025-12-31,EBIT,-27645000.0
SFER.MI,income_statement,2025-12-31,Net Interest Income,-19550000.0
SFER.MI,income_statement,2025-12-31,Interest Expense,24855000.0
SFER.MI,income_statement,2025-12-31,Interest Income,6774000.0
SFER.MI,income_statement,2025-12-31,Normalized Income,-58275731.257143
SFER.MI,income_statement,2025-12-31,Net Income From Continuing And Discontinued Operation,-49431000.0
SFER.MI,income_statement,2025-12-31,Total Expenses,1007931000.0
SFER.MI,income_statement,2025-12-31,Total Operating Income As Reported,-21427000.0
SFER.MI,income_statement,2025-12-31,Diluted Average Shares,165629069.0
SFER.MI,income_statement,2025-12-31,Basic Average Shares,165629069.0
SFER.MI,income_statement,2025-12-31,Diluted EPS,-0.298
SFER.MI,income_statement,2025-12-31,Basic EPS,-0.298
SFER.MI,income_statement,2025-12-31,Diluted NI Availto Com Stockholders,-49431000.0
SFER.MI,income_statement,2025-12-31,Net Income Common Stockholders,-49431000.0
SFER.MI,income_statement,2025-12-31,Otherunder Preferred Stock Dividend,0.0
SFER.MI,income_statement,2025-12-31,Net Income,-49431000.0
SFER.MI,income_statement,2025-12-31,Minority Interests,-278000.0
SFER.MI,income_statement,2025-12-31,Net Income Including Noncontrolling Interests,-49153000.0
SFER.MI,income_statement,2025-12-31,Net Income Continuous Operations,-49153000.0
SFER.MI,income_statement,2025-12-31,Tax Provision,-3347000.0
SFER.MI,income_statement,2025-12-31,Pretax Income,-52500000.0
SFER.MI,income_statement,2025-12-31,Other Non Operating Income Expenses,18257000.0
SFER.MI,income_statement,2025-12-31,Special Income Charges,-8284000.0
SFER.MI,income_statement,2025-12-31,Other Special Charges,608000.0
SFER.MI,income_statement,2025-12-31,Write Off,7676000.0
SFER.MI,income_statement,2025-12-31,Net Non Operating Interest Income Expense,-19550000.0
SFER.MI,income_statement,2025-12-31,Total Other Finance Cost,1469000.0
SFER.MI,income_statement,2025-12-31,Interest Expense Non Operating,24855000.0
SFER.MI,income_statement,2025-12-31,Interest Income Non Operating,6774000.0
SFER.MI,income_statement,2025-12-31,Operating Income,-31400000.0
SFER.MI,income_statement,2025-12-31,Operating Expense,696400000.0
SFER.MI,income_statement,2025-12-31,Other Operating Expenses,21375000.0
SFER.MI,income_statement,2025-12-31,Research And Development,42000000.0
SFER.MI,income_statement,2025-12-31,Selling General And Administration,633025000.0
SFER.MI,income_statement,2025-12-31,Selling And Marketing Expense,508210000.0
SFER.MI,income_statement,2025-12-31,General And Administrative Expense,124815000.0
SFER.MI,income_statement,2025-12-31,Gross Profit,665000000.0
SFER.MI,income_statement,2025-12-31,Cost Of Revenue,311531000.0
SFER.MI,income_statement,2025-12-31,Total Revenue,976531000.0
SFER.MI,income_statement,2025-12-31,Operating Revenue,976531000.0
SFER.MI,income_statement,2024-12-31,Tax Effect Of Unusual Items,-1557192.002858
SFER.MI,income_statement,2024-12-31,Tax Rate For Calcs,0.099342
SFER.MI,income_statement,2024-12-31,Normalized EBITDA,146175000.0
SFER.MI,income_statement,2024-12-31,Total Unusual Items,-15675000.0
SFER.MI,income_statement,2024-12-31,Total Unusual Items Excluding Goodwill,-15675000.0
SFER.MI,income_statement,2024-12-31,Net Income From Continuing Operation Net Minority Interest,-68087000.0
SFER.MI,income_statement,2024-12-31,Reconciled Depreciation,178921000.0
SFER.MI,income_statement,2024-12-31,Reconciled Cost Of Revenue,295098000.0
SFER.MI,income_statement,2024-12-31,EBITDA,130500000.0
SFER.MI,income_statement,2024-12-31,EBIT,-48421000.0
SFER.MI,income_statement,2024-12-31,Net Interest Income,-18937000.0
SFER.MI,income_statement,2024-12-31,Interest Expense,27156000.0
SFER.MI,income_statement,2024-12-31,Interest Income,7817000.0
SFER.MI,income_statement,2024-12-31,Normalized Income,-53969192.002858
SFER.MI,income_statement,2024-12-31,Net Income From Continuing And Discontinued Operation,-68087000.0
SFER.MI,income_statement,2024-12-31,Total Expenses,1105504000.0
SFER.MI,income_statement,2024-12-31,Total Operating Income As Reported,-49001000.0
SFER.MI,income_statement,2024-12-31,Diluted Average Shares,165629069.0
SFER.MI,income_statement,2024-12-31,Basic Average Shares,165629069.0
SFER.MI,income_statement,2024-12-31,Diluted EPS,-0.411
SFER.MI,income_statement,2024-12-31,Basic EPS,-0.411
SFER.MI,income_statement,2024-12-31,Diluted NI Availto Com Stockholders,-68087000.0
SFER.MI,income_statement,2024-12-31,Net Income Common Stockholders,-68087000.0
SFER.MI,income_statement,2024-12-31,Otherunder Preferred Stock Dividend,0.0
SFER.MI,income_statement,2024-12-31,Net Income,-68087000.0
SFER.MI,income_statement,2024-12-31,Minority Interests,-18000.0
SFER.MI,income_statement,2024-12-31,Net Income Including Noncontrolling Interests,-68069000.0
SFER.MI,income_statement,2024-12-31,Net Income Continuous Operations,-68069000.0
SFER.MI,income_statement,2024-12-31,Tax Provision,-7508000.0
SFER.MI,income_statement,2024-12-31,Pretax Income,-75577000.0
SFER.MI,income_statement,2024-12-31,Other Non Operating Income Expenses,23994000.0
SFER.MI,income_statement,2024-12-31,Special Income Charges,-2597000.0
SFER.MI,income_statement,2024-12-31,Other Special Charges,1907000.0
SFER.MI,income_statement,2024-12-31,Write Off,690000.0
SFER.MI,income_statement,2024-12-31,Net Non Operating Interest Income Expense,-18937000.0
SFER.MI,income_statement,2024-12-31,Total Other Finance Cost,-402000.0
SFER.MI,income_statement,2024-12-31,Interest Expense Non Operating,27156000.0
SFER.MI,income_statement,2024-12-31,Interest Income Non Operating,7817000.0
SFER.MI,income_statement,2024-12-31,Operating Income,-70398000.0
SFER.MI,income_statement,2024-12-31,Operating Expense,810406000.0
SFER.MI,income_statement,2024-12-31,Other Operating Expenses,23095000.0
SFER.MI,income_statement,2024-12-31,Research And Development,47038000.0
SFER.MI,income_statement,2024-12-31,Selling General And Administration,740273000.0
SFER.MI,income_statement,2024-12-31,Selling And Marketing Expense,583180000.0
SFER.MI,income_statement,2024-12-31,General And Administrative Expense,157093000.0
SFER.MI,income_statement,2024-12-31,Gross Profit,740008000.0
SFER.MI,income_statement,2024-12-31,Cost Of Revenue,295098000.0
SFER.MI,income_statement,2024-12-31,Total Revenue,1035106000.0
SFER.MI,income_statement,2024-12-31,Operating Revenue,1035106000.0
SFER.MI,income_statement,2023-12-31,Tax Effect Of Unusual Items,-294000.0
SFER.MI,income_statement,2023-12-31,Tax Rate For Calcs,0.24
SFER.MI,income_statement,2023-12-31,Normalized EBITDA,249951000.0
SFER.MI,income_statement,2023-12-31,Total Unusual Items,-1225000.0
SFER.MI,income_statement,2023-12-31,Total Unusual Items Excluding Goodwill,-1225000.0
SFER.MI,income_statement,2023-12-31,Net Income From Continuing Operation Net Minority Interest,26060000.0
SFER.MI,income_statement,2023-12-31,Reconciled Depreciation,179789000.0
SFER.MI,income_statement,2023-12-31,Reconciled Cost Of Revenue,316839000.0
SFER.MI,income_statement,2023-12-31,EBITDA,248726000.0
SFER.MI,income_statement,2023-12-31,EBIT,68937000.0
SFER.MI,income_statement,2023-12-31,Net Interest Income,-16582000.0
SFER.MI,income_statement,2023-12-31,Interest Expense,23353000.0
SFER.MI,income_statement,2023-12-31,Interest Income,8549000.0
SFER.MI,income_statement,2023-12-31,Normalized Income,26991000.0
SFER.MI,income_statement,2023-12-31,Net Income From Continuing And Discontinued Operation,26060000.0
SFER.MI,income_statement,2023-12-31,Total Expenses,1102501000.0
SFER.MI,income_statement,2023-12-31,Total Operating Income As Reported,72022000.0
SFER.MI,income_statement,2023-12-31,Diluted Average Shares,165664121.0
SFER.MI,income_statement,2023-12-31,Basic Average Shares,165516389.0
SFER.MI,income_statement,2023-12-31,Diluted EPS,0.157
SFER.MI,income_statement,2023-12-31,Basic EPS,0.157
SFER.MI,income_statement,2023-12-31,Diluted NI Availto Com Stockholders,26060000.0
SFER.MI,income_statement,2023-12-31,Net Income Common Stockholders,26060000.0
SFER.MI,income_statement,2023-12-31,Otherunder Preferred Stock Dividend,0.0
SFER.MI,income_statement,2023-12-31,Net Income,26060000.0
SFER.MI,income_statement,2023-12-31,Minority Interests,-175000.0
SFER.MI,income_statement,2023-12-31,Net Income Including Noncontrolling Interests,26235000.0
SFER.MI,income_statement,2023-12-31,Net Income Continuous Operations,26235000.0
SFER.MI,income_statement,2023-12-31,Tax Provision,19349000.0
SFER.MI,income_statement,2023-12-31,Pretax Income,45584000.0
SFER.MI,income_statement,2023-12-31,Other Non Operating Income Expenses,20844000.0
SFER.MI,income_statement,2023-12-31,Special Income Charges,-2592000.0
SFER.MI,income_statement,2023-12-31,Other Special Charges,475000.0
SFER.MI,income_statement,2023-12-31,Write Off,2117000.0
SFER.MI,income_statement,2023-12-31,Net Non Operating Interest Income Expense,-16582000.0
SFER.MI,income_statement,2023-12-31,Total Other Finance Cost,1778000.0
SFER.MI,income_statement,2023-12-31,Interest Expense Non Operating,23353000.0
SFER.MI,income_statement,2023-12-31,Interest Income Non Operating,8549000.0
SFER.MI,income_statement,2023-12-31,Operating Income,53770000.0
SFER.MI,income_statement,2023-12-31,Operating Expense,785662000.0
SFER.MI,income_statement,2023-12-31,Other Operating Expenses,27090000.0
SFER.MI,income_statement,2023-12-31,Research And Development,53086000.0
SFER.MI,income_statement,2023-12-31,Selling General And Administration,705486000.0
SFER.MI,income_statement,2023-12-31,Selling And Marketing Expense,568344000.0
SFER.MI,income_statement,2023-12-31,General And Administrative Expense,137142000.0
SFER.MI,income_statement,2023-12-31,Gross Profit,839432000.0
SFER.MI,income_statement,2023-12-31,Cost Of Revenue,316839000.0
SFER.MI,income_statement,2023-12-31,Total Revenue,1156271000.0
SFER.MI,income_statement,2023-12-31,Operating Revenue,1156271000.0
SFER.MI,income_statement,2022-12-31,Tax Effect Of Unusual Items,-7401786.0
SFER.MI,income_statement,2022-12-31,Tax Rate For Calcs,0.354
SFER.MI,income_statement,2022-12-31,Normalized EBITDA,309137000.0
SFER.MI,income_statement,2022-12-31,Total Unusual Items,-20909000.0
SFER.MI,income_statement,2022-12-31,Total Unusual Items Excluding Goodwill,-20909000.0
SFER.MI,income_statement,2022-12-31,Net Income From Continuing Operation Net Minority Interest,69609000.0
SFER.MI,income_statement,2022-12-31,Reconciled Depreciation,170962000.0
SFER.MI,income_statement,2022-12-31,Reconciled Cost Of Revenue,350693000.0
SFER.MI,income_statement,2022-12-31,EBITDA,288228000.0
SFER.MI,income_statement,2022-12-31,EBIT,117266000.0
SFER.MI,income_statement,2022-12-31,Net Interest Income,-11874000.0
SFER.MI,income_statement,2022-12-31,Interest Expense,16104000.0
SFER.MI,income_statement,2022-12-31,Interest Income,5896000.0
SFER.MI,income_statement,2022-12-31,Normalized Income,83116214.0
SFER.MI,income_statement,2022-12-31,Net Income From Continuing And Discontinued Operation,69609000.0
SFER.MI,income_statement,2022-12-31,Total Expenses,1140038000.0
SFER.MI,income_statement,2022-12-31,Total Operating Income As Reported,127938000.0
SFER.MI,income_statement,2022-12-31,Diluted Average Shares,166322655.0
SFER.MI,income_statement,2022-12-31,Basic Average Shares,166208310.0
SFER.MI,income_statement,2022-12-31,Diluted EPS,0.419
SFER.MI,income_statement,2022-12-31,Basic EPS,0.419
SFER.MI,income_statement,2022-12-31,Diluted NI Availto Com Stockholders,69609000.0
SFER.MI,income_statement,2022-12-31,Net Income Common Stockholders,69609000.0
SFER.MI,income_statement,2022-12-31,Otherunder Preferred Stock Dividend,0.0
SFER.MI,income_statement,2022-12-31,Net Income,69609000.0
SFER.MI,income_statement,2022-12-31,Minority Interests,4257000.0
SFER.MI,income_statement,2022-12-31,Net Income Including Noncontrolling Interests,65352000.0
SFER.MI,income_statement,2022-12-31,Net Income Discontinuous Operations,0.0
SFER.MI,income_statement,2022-12-31,Net Income Continuous Operations,65352000.0
SFER.MI,income_statement,2022-12-31,Tax Provision,35810000.0
SFER.MI,income_statement,2022-12-31,Pretax Income,101162000.0
SFER.MI,income_statement,2022-12-31,Other Non Operating Income Expenses,19151000.0
SFER.MI,income_statement,2022-12-31,Special Income Charges,-2983000.0
SFER.MI,income_statement,2022-12-31,Other Special Charges,1334000.0
SFER.MI,income_statement,2022-12-31,Write Off,1649000.0
SFER.MI,income_statement,2022-12-31,Impairment Of Capital Assets,386000.0
SFER.MI,income_statement,2022-12-31,Net Non Operating Interest Income Expense,-11874000.0
SFER.MI,income_statement,2022-12-31,Total Other Finance Cost,1666000.0
SFER.MI,income_statement,2022-12-31,Interest Expense Non Operating,16104000.0
SFER.MI,income_statement,2022-12-31,Interest Income Non Operating,5896000.0
SFER.MI,income_statement,2022-12-31,Operating Income,111770000.0
SFER.MI,income_statement,2022-12-31,Operating Expense,789345000.0
SFER.MI,income_statement,2022-12-31,Other Operating Expenses,26032000.0
SFER.MI,income_statement,2022-12-31,Depreciation And Amortization In Income Statement,167736000.0
SFER.MI,income_statement,2022-12-31,Depreciation Income Statement,167736000.0
SFER.MI,income_statement,2022-12-31,Research And Development,49263000.0
SFER.MI,income_statement,2022-12-31,Selling General And Administration,714050000.0
SFER.MI,income_statement,2022-12-31,Selling And Marketing Expense,545231000.0
SFER.MI,income_statement,2022-12-31,General And Administrative Expense,168819000.0
SFER.MI,income_statement,2022-12-31,Gross Profit,901115000.0
SFER.MI,income_statement,2022-12-31,Cost Of Revenue,350693000.0
SFER.MI,income_statement,2022-12-31,Total Revenue,1251808000.0
SFER.MI,income_statement,2022-12-31,Operating Revenue,1251808000.0
BOSS.DE,income_statement,2025-12-31,Tax Effect Of Unusual Items,-8508750.0
BOSS.DE,income_statement,2025-12-31,Tax Rate For Calcs,0.25
BOSS.DE,income_statement,2025-12-31,Normalized EBITDA,822883000.0
BOSS.DE,income_statement,2025-12-31,Total Unusual Items,-34035000.0
BOSS.DE,income_statement,2025-12-31,Total Unusual Items Excluding Goodwill,-34035000.0
BOSS.DE,income_statement,2025-12-31,Net Income From Continuing Operation Net Minority Interest,249480000.0
BOSS.DE,income_statement,2025-12-31,Reconciled Depreciation,390880000.0
BOSS.DE,income_statement,2025-12-31,Reconciled Cost Of Revenue,1643458000.0
BOSS.DE,income_statement,2025-12-31,EBITDA,788848000.0
BOSS.DE,income_statement,2025-12-31,EBIT,397968000.0
BOSS.DE,income_statement,2025-12-31,Net Interest Income,-50032000.0
BOSS.DE,income_statement,2025-12-31,Interest Expense,53116000.0
BOSS.DE,income_statement,2025-12-31,Interest Income,2087000.0
BOSS.DE,income_statement,2025-12-31,Normalized Income,275006250.0
BOSS.DE,income_statement,2025-12-31,Net Income From Continuing And Discontinued Operation,249480000.0
BOSS.DE,income_statement,2025-12-31,Total Expenses,3842043000.0
BOSS.DE,income_statement,2025-12-31,Total Operating Income As Reported,390753000.0
BOSS.DE,income_statement,2025-12-31,Diluted Average Shares,69016167.0
BOSS.DE,income_statement,2025-12-31,Basic Average Shares,69016167.0
BOSS.DE,income_statement,2025-12-31,Diluted EPS,3.61
BOSS.DE,income_statement,2025-12-31,Basic EPS,3.61
BOSS.DE,income_statement,2025-12-31,Diluted NI Availto Com Stockholders,249480000.0
BOSS.DE,income_statement,2025-12-31,Net Income Common Stockholders,249480000.0
BOSS.DE,income_statement,2025-12-31,Otherunder Preferred Stock Dividend,0.0
BOSS.DE,income_statement,2025-12-31,Net Income,249480000.0
BOSS.DE,income_statement,2025-12-31,Minority Interests,-9805000.0
BOSS.DE,income_statement,2025-12-31,Net Income Including Noncontrolling Interests,259285000.0
BOSS.DE,income_statement,2025-12-31,Net Income Continuous Operations,259285000.0
BOSS.DE,income_statement,2025-12-31,Tax Provision,85567000.0
BOSS.DE,income_statement,2025-12-31,Pretax Income,344852000.0
BOSS.DE,income_statement,2025-12-31,Special Income Charges,-37042000.0
BOSS.DE,income_statement,2025-12-31,Write Off,8006000.0
BOSS.DE,income_statement,2025-12-31,Impairment Of Capital Assets,29036000.0
BOSS.DE,income_statement,2025-12-31,Net Non Operating Interest Income Expense,-50032000.0
BOSS.DE,income_statement,2025-12-31,Total Other Finance Cost,-997000.0
BOSS.DE,income_statement,2025-12-31,Interest Expense Non Operating,53116000.0
BOSS.DE,income_statement,2025-12-31,Interest Income Non Operating,2087000.0
BOSS.DE,income_statement,2025-12-31,Operating Income,427795000.0
BOSS.DE,income_statement,2025-12-31,Operating Expense,2198585000.0
BOSS.DE,income_statement,2025-12-31,Other Operating Expenses,-1686000.0
BOSS.DE,income_statement,2025-12-31,Research And Development,86603000.0
BOSS.DE,income_statement,2025-12-31,Selling General And Administration,2133358000.0
BOSS.DE,income_statement,2025-12-31,Selling And Marketing Expense,1767595000.0
BOSS.DE,income_statement,2025-12-31,General And Administrative Expense,365763000.0
BOSS.DE,income_statement,2025-12-31,Gross Profit,2626380000.0
BOSS.DE,income_statement,2025-12-31,Cost Of Revenue,1643458000.0
BOSS.DE,income_statement,2025-12-31,Total Revenue,4269838000.0
BOSS.DE,income_statement,2025-12-31,Operating Revenue,4269838000.0
BOSS.DE,income_statement,2024-12-31,Tax Effect Of Unusual Items,-14816100.0
BOSS.DE,income_statement,2024-12-31,Tax Rate For Calcs,0.26
BOSS.DE,income_statement,2024-12-31,Normalized EBITDA,828925000.0
BOSS.DE,income_statement,2024-12-31,Total Unusual Items,-56985000.0
BOSS.DE,income_statement,2024-12-31,Total Unusual Items Excluding Goodwill,-56985000.0
BOSS.DE,income_statement,2024-12-31,Net Income From Continuing Operation Net Minority Interest,213468000.0
BOSS.DE,income_statement,2024-12-31,Reconciled Depreciation,414206000.0
BOSS.DE,income_statement,2024-12-31,Reconciled Cost Of Revenue,1647508000.0
BOSS.DE,income_statement,2024-12-31,EBITDA,771940000.0
BOSS.DE,income_statement,2024-12-31,EBIT,357734000.0
BOSS.DE,income_statement,2024-12-31,Net Interest Income,-53252000.0
BOSS.DE,income_statement,2024-12-31,Interest Expense,56231000.0
BOSS.DE,income_statement,2024-12-31,Interest Income,1253000.0
BOSS.DE,income_statement,2024-12-31,Normalized Income,255636900.0
BOSS.DE,income_statement,2024-12-31,Net Income From Continuing And Discontinued Operation,213468000.0
BOSS.DE,income_statement,2024-12-31,Total Expenses,3892417000.0
BOSS.DE,income_statement,2024-12-31,Total Operating Income As Reported,360821000.0
BOSS.DE,income_statement,2024-12-31,Diluted Average Shares,69016167.0
BOSS.DE,income_statement,2024-12-31,Basic Average Shares,69016167.0
BOSS.DE,income_statement,2024-12-31,Diluted EPS,3.09
BOSS.DE,income_statement,2024-12-31,Basic EPS,3.09
BOSS.DE,income_statement,2024-12-31,Diluted NI Availto Com Stockholders,213468000.0
BOSS.DE,income_statement,2024-12-31,Net Income Common Stockholders,213468000.0
BOSS.DE,income_statement,2024-12-31,Otherunder Preferred Stock Dividend,0.0
BOSS.DE,income_statement,2024-12-31,Net Income,213468000.0
BOSS.DE,income_statement,2024-12-31,Minority Interests,-10126000.0
BOSS.DE,income_statement,2024-12-31,Net Income Including Noncontrolling Interests,223594000.0
BOSS.DE,income_statement,2024-12-31,Net Income Continuous Operations,223594000.0
